PID,area,price,Street,Alley,Lot.Shape,Land.Contour,Utilities,Lot.Config,Land.Slope,Neighborhood,Year.Built,Foundation,Heating,Electrical
527252080,1710,334000,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,StoneBr,2007,PConc,GasA,SBrkr
527276040,1488,133000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,1950,CBlock,GasA,SBrkr
527301170,2093,215000,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,1986,CBlock,GasA,SBrkr
527301245,1688,226500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,1988,CBlock,GasA,SBrkr
527302050,1422,175500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,1981,CBlock,GasA,SBrkr
527302070,1260,181900,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,1983,CBlock,GasA,SBrkr
527302185,2064,235000,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,1978,CBlock,GasA,SBrkr
527302210,1782,220000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1979,CBlock,GasA,SBrkr
527325070,2872,272000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,1977,CBlock,GasA,SBrkr
527325240,1211,161000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,1976,PConc,GasA,SBrkr
527326130,1126,175000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,1977,PConc,GasA,SBrkr
527354160,2044,185000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1980,CBlock,GasA,SBrkr
527357110,1308,146900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1969,CBlock,GasA,SBrkr
527357180,2840,292500,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,1978,PConc,GasA,SBrkr
527358120,1523,180000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1976,CBlock,GasA,SBrkr
527359030,1444,159900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1976,CBlock,GasA,SBrkr
527359070,1964,205000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1976,CBlock,GasA,SBrkr
527378020,1178,157000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1973,CBlock,GasA,SBrkr
527380240,2340,306000,Pave,NA,IR1,Lvl,AllPub,FR3,Gtl,NWAmes,1996,PConc,GasA,SBrkr
527401130,1792,133000,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NAmes,1974,CBlock,GasA,SBrkr
527402060,1054,151000,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NAmes,1969,CBlock,GasA,SBrkr
527402130,936,111900,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NAmes,1969,CBlock,GasA,SBrkr
527403360,864,123000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1971,CBlock,GasA,SBrkr
527425035,864,111250,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,NAmes,1972,CBlock,GasA,SBrkr
527427110,1337,181000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1998,PConc,GasA,SBrkr
527450110,987,103400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,1973,CBlock,GasA,SBrkr
527450250,987,100000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,1973,CBlock,GasA,SBrkr
527450520,987,100500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,1972,CBlock,GasA,SBrkr
527451060,987,106000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,1970,CBlock,GasA,SBrkr
527451290,987,85400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,1971,CBlock,GasA,SBrkr
527451400,987,89500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,1971,CBlock,GasA,SBrkr
527451550,1302,111750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,1972,CBlock,GasA,SBrkr
527452150,1069,140000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,1977,CBlock,GasA,SBrkr
527453160,1456,143000,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,1975,CBlock,GasA,SBrkr
527454120,1055,148500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,1977,CBlock,GasA,SBrkr
527455270,892,110000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1966,CBlock,GasA,SBrkr
528102030,1932,394617,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NridgHt,2008,PConc,GasA,SBrkr
528102110,2332,426000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,2007,PConc,GasA,SBrkr
528104050,2084,385000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,2007,PConc,GasA,SBrkr
528104080,2713,446261,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,2008,PConc,GasA,SBrkr
528108150,1582,317500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,2007,PConc,GasA,SBrkr
528110080,1710,372402,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,2007,PConc,GasA,SBrkr
528110110,2464,417500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,2007,PConc,GasA,SBrkr
528114040,1950,383000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,2007,PConc,GasA,SBrkr
528118030,2748,390000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,2006,PConc,GasA,SBrkr
528118090,2790,460000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,2005,PConc,GasA,SBrkr
528120130,2331,379000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,2005,PConc,GasA,SBrkr
528142020,2088,250000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,2007,PConc,GasA,SBrkr
528142140,2332,316000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,2004,PConc,GasA,SBrkr
528164060,2470,615000,Pave,NA,Reg,HLS,AllPub,Inside,Mod,NridgHt,2003,PConc,GasA,SBrkr
528166120,2668,412500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,2003,PConc,GasA,SBrkr
528170070,2046,284000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,2003,PConc,GasA,SBrkr
528172080,1575,284000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,2003,PConc,GasA,SBrkr
528178070,2649,421250,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,2001,PConc,GasA,SBrkr
528178090,2690,370000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,2003,PConc,GasA,SBrkr
528180110,1866,336860,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,2008,PConc,GasA,SBrkr
528180140,1702,367294,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,2008,PConc,GasA,SBrkr
528181010,1367,192000,Pave,NA,IR3,Lvl,AllPub,Corner,Gtl,NridgHt,2005,PConc,GasA,SBrkr
528186030,1518,274000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,2003,PConc,GasA,SBrkr
528186080,1684,266000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,2005,PConc,GasA,SBrkr
528186130,1800,370967,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,2007,PConc,GasA,SBrkr
528186160,1342,234250,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,2006,PConc,GasA,SBrkr
528186170,1342,219500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,2006,PConc,GasA,SBrkr
528188090,1626,155000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,2003,PConc,GasA,SBrkr
528188150,1626,154000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,2003,PConc,GasA,SBrkr
528190010,1358,207000,Pave,NA,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,2004,PConc,GasA,SBrkr
528228345,1455,195000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,2003,PConc,GasA,SBrkr
528228405,1576,219990,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,2004,PConc,GasA,SBrkr
528228445,1504,191000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,2005,PConc,GasA,SBrkr
528228465,1266,159895,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,2007,PConc,GasA,SBrkr
528228540,1246,187687,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,2007,PConc,GasA,SBrkr
528235020,1515,179000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,2004,PConc,GasA,SBrkr
528235120,1593,193000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,2004,PConc,GasA,SBrkr
528235180,1166,190000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,2005,PConc,GasA,SBrkr
528240040,1456,176000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,2005,PConc,GasA,SBrkr
528240050,1720,188000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,2002,PConc,GasA,SBrkr
528250030,1986,213000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,2003,PConc,GasA,SBrkr
528253020,1358,217300,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,2007,PConc,GasA,SBrkr
528280130,1792,186500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,2000,PConc,GasA,SBrkr
528280180,1892,226750,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,2000,PConc,GasA,SBrkr
528290010,1490,184000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,2004,PConc,GasA,SBrkr
528290090,1414,176000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,2002,PConc,GasA,SBrkr
528292060,2322,225000,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,1999,PConc,GasA,SBrkr
528294060,1651,185900,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,1999,PConc,GasA,SBrkr
528315060,2199,284500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,1997,PConc,GasA,SBrkr
528315110,2630,315000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,1998,PConc,GasA,SBrkr
528326030,2198,250000,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,NoRidge,2000,PConc,GasA,SBrkr
528326110,2172,291000,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NoRidge,2000,PConc,GasA,SBrkr
528346050,2006,350000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,1998,PConc,GasA,SBrkr
528354100,2125,279500,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,1996,PConc,GasA,SBrkr
528363020,2501,290000,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,1995,PConc,GasA,SBrkr
528363110,2113,350000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,1995,PConc,GasA,SBrkr
528365060,2418,341000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,1993,PConc,GasA,SBrkr
528365080,2197,287500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,1993,PConc,GasA,SBrkr
528387050,2127,271000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,1994,PConc,GasA,SBrkr
528390020,1987,301500,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,1994,PConc,GasA,SBrkr
528427010,1580,235128,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Somerst,2007,PConc,GasA,SBrkr
528427070,1933,214000,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,2007,PConc,GasA,SBrkr
528429050,1574,232000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,2006,PConc,GasA,SBrkr
528429070,1578,240000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,2006,PConc,GasA,SBrkr
528429080,1506,264132,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,2008,PConc,GasA,SBrkr
528431060,1563,245000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2007,PConc,GasA,SBrkr
528431080,1428,227680,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Somerst,2008,PConc,GasA,SBrkr
528431120,1861,257000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2007,PConc,GasA,SBrkr
528435020,1874,297900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2007,PConc,GasA,SBrkr
528439010,1460,247000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Somerst,2006,PConc,GasA,SBrkr
528458030,1372,212700,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2007,PConc,GasA,SBrkr
528458050,1372,250580,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2007,PConc,GasA,SBrkr
528462040,1428,182000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Somerst,2007,PConc,GasA,SBrkr
528477040,1768,226700,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2005,PConc,GasA,SBrkr
528478030,1992,250000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2003,PConc,GasA,SBrkr
528478040,1958,250000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2005,PConc,GasA,SBrkr
528480060,2078,339750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2007,PConc,GasA,SBrkr
528480160,1665,205950,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2007,PConc,GasA,SBrkr
528482020,1660,256000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2007,PConc,GasA,SBrkr
528488140,1218,230348,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2007,PConc,GasA,SBrkr
528490080,1728,207500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,2003,PConc,GasA,SBrkr
531363060,1080,141000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,2004,PConc,GasA,SBrkr
531371070,1696,188000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,2003,PConc,GasA,SBrkr
531373060,1663,192500,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,SawyerW,2003,PConc,GasA,SBrkr
531375050,1175,146000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,2005,PConc,GasA,SBrkr
531375110,1114,159000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,2004,PConc,GasA,SBrkr
531375120,1114,155000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,2003,PConc,GasA,SBrkr
531376010,1640,173000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,2004,PConc,GasA,SBrkr
531376070,1162,170000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,2007,PConc,GasA,SBrkr
531382090,1609,182000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,1995,PConc,GasA,SBrkr
531382110,1680,163000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,1993,PConc,GasA,SBrkr
531382120,1679,193500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,1994,PConc,GasA,SBrkr
531384030,1657,189000,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,1994,PConc,GasA,SBrkr
531385060,1677,190500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,2001,PConc,GasA,SBrkr
531450030,1737,175000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,1992,PConc,GasA,SBrkr
531450090,1294,179200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,1991,CBlock,GasA,SBrkr
531450170,1710,187000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,1993,PConc,GasA,SBrkr
531451020,1617,193000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,1993,PConc,GasA,SBrkr
531452140,1199,153900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,1993,PConc,GasA,SBrkr
532351050,984,128000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1963,PConc,GasA,SBrkr
532353050,912,144000,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Sawyer,1962,CBlock,GasA,SBrkr
532354150,864,135000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1961,CBlock,GasA,SBrkr
532376170,890,115000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1968,CBlock,GasA,SBrkr
532377020,864,119916,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1963,CBlock,GasA,SBrkr
532378200,912,142000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,1961,CBlock,GasA,SBrkr
532477030,1430,192000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Veenker,1974,CBlock,GasA,SBrkr
532479020,1641,140000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,1972,CBlock,GasA,SBrkr
533125080,2683,290000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,1990,PConc,GasA,SBrkr
533125140,2786,372500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,1993,PConc,GasA,SBrkr
533206050,1391,196000,Pave,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,2004,PConc,GasA,SBrkr
533208080,1250,171900,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,2006,PConc,GasA,SBrkr
533208140,1245,178000,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,2004,PConc,GasA,SBrkr
533212050,1200,165000,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2005,PConc,GasA,SBrkr
533212140,1392,146000,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2007,PConc,GasA,SBrkr
533212150,1392,146000,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,2007,PConc,GasA,SBrkr
533213070,1501,179400,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1999,PConc,GasA,SBrkr
533213120,1549,172900,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1999,PConc,GasA,SBrkr
533215020,1638,300000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,2000,PConc,GasA,SBrkr
533215030,1310,285000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,2001,PConc,GasA,SBrkr
533215040,1419,290000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,2001,PConc,GasA,SBrkr
533215070,1557,305000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,1999,PConc,GasA,SBrkr
533215080,1709,328900,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,1999,PConc,GasA,SBrkr
533217050,1252,160000,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1999,PConc,GasA,SBrkr
533217060,1404,170000,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1999,PConc,GasA,SBrkr
533234020,1789,223000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Somerst,2001,PConc,GasA,SBrkr
533236060,1586,170000,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1999,PConc,GasA,SBrkr
533236070,1607,200000,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1999,PConc,GasA,SBrkr
533236090,2393,345000,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,1998,PConc,GasA,SBrkr
533250050,1288,245500,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Veenker,1996,PConc,GasA,SBrkr
533250110,1239,217500,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,Veenker,1995,PConc,GasA,SBrkr
533250160,1719,324000,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,1993,PConc,GasA,SBrkr
533251120,1232,162500,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,1984,PConc,GasA,SBrkr
533350090,2944,150000,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,1977,CBlock,GasA,SBrkr
533350120,1671,290000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Veenker,1976,CBlock,GasA,SBrkr
534104100,1812,205000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,2002,PConc,GasA,SBrkr
534126090,1682,174000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1970,PConc,GasA,SBrkr
534127210,1427,183000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,1969,CBlock,GasA,SBrkr
534127230,1740,150000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1968,CBlock,GasA,SBrkr
534128050,1258,145000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1971,CBlock,GasA,SBrkr
534129060,1620,215000,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,1967,CBlock,GasA,SBrkr
534175140,1625,140500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1965,CBlock,GasA,SBrkr
534177180,2614,240000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1974,CBlock,GasA,SBrkr
534201240,1464,141000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1968,CBlock,GasA,SBrkr
534202130,912,147000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1965,CBlock,GasA,SBrkr
534204030,925,135000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1965,CBlock,GasA,SBrkr
534225110,1728,145000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1965,CBlock,GasA,SBrkr
534225120,1728,142600,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1965,CBlock,GasA,SBrkr
534250010,1656,135000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,1973,CBlock,GasA,SBrkr
534250335,1670,170000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,1971,CBlock,GasA,SBrkr
534250370,2715,299800,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,1976,CBlock,GasA,SBrkr
534250410,1876,185000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1974,CBlock,GasA,SBrkr
534251280,1632,173000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1966,CBlock,GasA,SBrkr
534252090,999,178400,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,1961,CBlock,GasA,SBrkr
534252270,1978,176000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1968,CBlock,GasA,SBrkr
534276190,1014,98000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1956,Slab,GasA,SBrkr
534277060,907,109008,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1957,CBlock,GasA,SBrkr
534277070,952,135750,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1956,CBlock,GasA,FuseA
534400030,1128,155000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1963,CBlock,GasA,SBrkr
534400060,1425,180500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1964,CBlock,GasA,SBrkr
534401130,1165,174900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1966,CBlock,GasA,SBrkr
534401190,1136,140000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1965,CBlock,GasA,SBrkr
534403050,1092,145000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1964,CBlock,GasA,SBrkr
534403080,1265,179900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1965,PConc,GasA,SBrkr
534403100,1350,168500,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1964,CBlock,GasA,SBrkr
534403260,1114,140000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1961,CBlock,GasA,SBrkr
534426040,1053,145500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1959,CBlock,GasA,SBrkr
534427040,1252,142000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1959,CBlock,GasA,SBrkr
534428020,1100,141000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1960,PConc,GasA,SBrkr
534428100,1118,153000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,1960,CBlock,GasA,SBrkr
534451080,720,72500,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,1949,CBlock,Floor,SBrkr
534451170,729,52000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,1935,CBlock,GasA,SBrkr
534452060,1077,118000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,1939,BrkTil,GasA,SBrkr
534453140,906,87000,Pave,NA,IR1,Bnk,AllPub,Inside,Mod,BrkSide,1937,PConc,GasA,SBrkr
534455030,1496,141500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1960,CBlock,GasA,SBrkr
534477080,1252,119000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1950,CBlock,GasA,FuseA
534477090,1337,141500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1950,CBlock,GasA,SBrkr
534477270,1661,165500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1955,CBlock,GasA,SBrkr
534479150,1036,112900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1953,CBlock,GasA,SBrkr
535103050,1820,201800,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1965,CBlock,GasA,SBrkr
535104020,1362,163000,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1961,CBlock,GasA,SBrkr
535105030,1144,139950,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1961,CBlock,GasA,SBrkr
535105060,1537,174000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1962,CBlock,GasA,SBrkr
535105090,1431,165000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,1962,CBlock,GasA,SBrkr
535126140,1988,227000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1966,CBlock,GasA,SBrkr
